Unnamed: 0,Area,Item,Year,hg/ha_yield,Avg_rain,pesticides_tonnes,avg_temp,country_no
14718,Indonesia,RicePaddy,1994,43453,2702,1597.0,25.21,43
14719,Indonesia,RicePaddy,1994,43453,2702,1597.0,27.12,43
14720,Indonesia,RicePaddy,1994,43453,2702,1597.0,26.97,43
14721,Indonesia,RicePaddy,1994,43453,2702,1597.0,27.34,43
14722,Indonesia,RicePaddy,1994,43453,2702,1597.0,26.56,43
14723,Indonesia,RicePaddy,1994,43453,2702,1597.0,27.18,43
14724,Indonesia,Soybeans,1994,11123,2702,1597.0,25.21,43
14725,Indonesia,Soybeans,1994,11123,2702,1597.0,27.12,43
14726,Indonesia,Soybeans,1994,11123,2702,1597.0,26.97,43
14727,Indonesia,Soybeans,1994,11123,2702,1597.0,27.34,43
14728,Indonesia,Soybeans,1994,11123,2702,1597.0,26.56,43
14729,Indonesia,Soybeans,1994,11123,2702,1597.0,27.18,43
14730,Indonesia,Sweet potatoes,1994,93583,2702,1597.0,25.21,43
14731,Indonesia,Sweet potatoes,1994,93583,2702,1597.0,27.12,43
14732,Indonesia,Sweet potatoes,1994,93583,2702,1597.0,26.97,43
14733,Indonesia,Sweet potatoes,1994,93583,2702,1597.0,27.34,43
14734,Indonesia,Sweet potatoes,1994,93583,2702,1597.0,26.56,43
14735,Indonesia,Sweet potatoes,1994,93583,2702,1597.0,27.18,43
14736,Indonesia,Cassava,1995,116605,2702,1597.0,25.46,43
14737,Indonesia,Cassava,1995,116605,2702,1597.0,27.15,43
14738,Indonesia,Cassava,1995,116605,2702,1597.0,27.08,43
14739,Indonesia,Cassava,1995,116605,2702,1597.0,27.28,43
14740,Indonesia,Cassava,1995,116605,2702,1597.0,26.74,43
14741,Indonesia,Cassava,1995,116605,2702,1597.0,27.32,43
14742,Indonesia,Maize,1995,22580,2702,1597.0,25.46,43
14743,Indonesia,Maize,1995,22580,2702,1597.0,27.15,43
14744,Indonesia,Maize,1995,22580,2702,1597.0,27.08,43
14745,Indonesia,Maize,1995,22580,2702,1597.0,27.28,43
14746,Indonesia,Maize,1995,22580,2702,1597.0,26.74,43
14747,Indonesia,Maize,1995,22580,2702,1597.0,27.32,43
14748,Indonesia,Potatoes,1995,165939,2702,1597.0,25.46,43
14749,Indonesia,Potatoes,1995,165939,2702,1597.0,27.15,43
14750,Indonesia,Potatoes,1995,165939,2702,1597.0,27.08,43
14751,Indonesia,Potatoes,1995,165939,2702,1597.0,27.28,43
14752,Indonesia,Potatoes,1995,165939,2702,1597.0,26.74,43
14753,Indonesia,Potatoes,1995,165939,2702,1597.0,27.32,43
14754,Indonesia,RicePaddy,1995,43487,2702,1597.0,25.46,43
14755,Indonesia,RicePaddy,1995,43487,2702,1597.0,27.15,43
14756,Indonesia,RicePaddy,1995,43487,2702,1597.0,27.08,43
14757,Indonesia,RicePaddy,1995,43487,2702,1597.0,27.28,43
14758,Indonesia,RicePaddy,1995,43487,2702,1597.0,26.74,43
14759,Indonesia,RicePaddy,1995,43487,2702,1597.0,27.32,43
14760,Indonesia,Soybeans,1995,11371,2702,1597.0,25.46,43
14761,Indonesia,Soybeans,1995,11371,2702,1597.0,27.15,43
14762,Indonesia,Soybeans,1995,11371,2702,1597.0,27.08,43
14763,Indonesia,Soybeans,1995,11371,2702,1597.0,27.28,43
14764,Indonesia,Soybeans,1995,11371,2702,1597.0,26.74,43
14765,Indonesia,Soybeans,1995,11371,2702,1597.0,27.32,43
14766,Indonesia,Sweet potatoes,1995,94939,2702,1597.0,25.46,43
14767,Indonesia,Sweet potatoes,1995,94939,2702,1597.0,27.15,43
14768,Indonesia,Sweet potatoes,1995,94939,2702,1597.0,27.08,43
14769,Indonesia,Sweet potatoes,1995,94939,2702,1597.0,27.28,43
14770,Indonesia,Sweet potatoes,1995,94939,2702,1597.0,26.74,43
14771,Indonesia,Sweet potatoes,1995,94939,2702,1597.0,27.32,43
14772,Indonesia,Cassava,1996,120150,2702,1597.0,25.41,43
14773,Indonesia,Cassava,1996,120150,2702,1597.0,27.07,43
14774,Indonesia,Cassava,1996,120150,2702,1597.0,27.0,43
14775,Indonesia,Cassava,1996,120150,2702,1597.0,27.2,43
14776,Indonesia,Cassava,1996,120150,2702,1597.0,26.83,43
14777,Indonesia,Cassava,1996,120150,2702,1597.0,27.53,43
14778,Indonesia,Maize,1996,24862,2702,1597.0,25.41,43
14779,Indonesia,Maize,1996,24862,2702,1597.0,27.07,43
14780,Indonesia,Maize,1996,24862,2702,1597.0,27.0,43
14781,Indonesia,Maize,1996,24862,2702,1597.0,27.2,43
14782,Indonesia,Maize,1996,24862,2702,1597.0,26.83,43
14783,Indonesia,Maize,1996,24862,2702,1597.0,27.53,43
14784,Indonesia,Potatoes,1996,158631,2702,1597.0,25.41,43
14785,Indonesia,Potatoes,1996,158631,2702,1597.0,27.07,43
14786,Indonesia,Potatoes,1996,158631,2702,1597.0,27.0,43
14787,Indonesia,Potatoes,1996,158631,2702,1597.0,27.2,43
14788,Indonesia,Potatoes,1996,158631,2702,1597.0,26.83,43
14789,Indonesia,Potatoes,1996,158631,2702,1597.0,27.53,43
14790,Indonesia,RicePaddy,1996,44168,2702,1597.0,25.41,43
14791,Indonesia,RicePaddy,1996,44168,2702,1597.0,27.07,43
14792,Indonesia,RicePaddy,1996,44168,2702,1597.0,27.0,43
14793,Indonesia,RicePaddy,1996,44168,2702,1597.0,27.2,43
14794,Indonesia,RicePaddy,1996,44168,2702,1597.0,26.83,43
14795,Indonesia,RicePaddy,1996,44168,2702,1597.0,27.53,43
14796,Indonesia,Soybeans,1996,11915,2702,1597.0,25.41,43
14797,Indonesia,Soybeans,1996,11915,2702,1597.0,27.07,43
14798,Indonesia,Soybeans,1996,11915,2702,1597.0,27.0,43
14799,Indonesia,Soybeans,1996,11915,2702,1597.0,27.2,43
14800,Indonesia,Soybeans,1996,11915,2702,1597.0,26.83,43
14801,Indonesia,Soybeans,1996,11915,2702,1597.0,27.53,43
14802,Indonesia,Sweet potatoes,1996,113547,2702,1597.0,25.41,43
14803,Indonesia,Sweet potatoes,1996,113547,2702,1597.0,27.07,43
14804,Indonesia,Sweet potatoes,1996,113547,2702,1597.0,27.0,43
14805,Indonesia,Sweet potatoes,1996,113547,2702,1597.0,27.2,43
14806,Indonesia,Sweet potatoes,1996,113547,2702,1597.0,26.83,43
14807,Indonesia,Sweet potatoes,1996,113547,2702,1597.0,27.53,43
14808,Indonesia,Cassava,1997,121718,2702,1597.0,25.52,43
14809,Indonesia,Cassava,1997,121718,2702,1597.0,27.37,43
14810,Indonesia,Cassava,1997,121718,2702,1597.0,27.26,43
14811,Indonesia,Cassava,1997,121718,2702,1597.0,27.62,43
14812,Indonesia,Cassava,1997,121718,2702,1597.0,26.83,43
14813,Indonesia,Cassava,1997,121718,2702,1597.0,27.46,43
14814,Indonesia,Maize,1997,26141,2702,1597.0,25.52,43
14815,Indonesia,Maize,1997,26141,2702,1597.0,27.37,43
14816,Indonesia,Maize,1997,26141,2702,1597.0,27.26,43
14817,Indonesia,Maize,1997,26141,2702,1597.0,27.62,43
14818,Indonesia,Maize,1997,26141,2702,1597.0,26.83,43
14819,Indonesia,Maize,1997,26141,2702,1597.0,27.46,43
14820,Indonesia,Potatoes,1997,162061,2702,1597.0,25.52,43
14821,Indonesia,Potatoes,1997,162061,2702,1597.0,27.37,43
14822,Indonesia,Potatoes,1997,162061,2702,1597.0,27.26,43
14823,Indonesia,Potatoes,1997,162061,2702,1597.0,27.62,43
14824,Indonesia,Potatoes,1997,162061,2702,1597.0,26.83,43
14825,Indonesia,Potatoes,1997,162061,2702,1597.0,27.46,43
14826,Indonesia,RicePaddy,1997,44322,2702,1597.0,25.52,43
14827,Indonesia,RicePaddy,1997,44322,2702,1597.0,27.37,43
14828,Indonesia,RicePaddy,1997,44322,2702,1597.0,27.26,43
14829,Indonesia,RicePaddy,1997,44322,2702,1597.0,27.62,43
14830,Indonesia,RicePaddy,1997,44322,2702,1597.0,26.83,43
14831,Indonesia,RicePaddy,1997,44322,2702,1597.0,27.46,43
14832,Indonesia,Soybeans,1997,12125,2702,1597.0,25.52,43
14833,Indonesia,Soybeans,1997,12125,2702,1597.0,27.37,43
14834,Indonesia,Soybeans,1997,12125,2702,1597.0,27.26,43
14835,Indonesia,Soybeans,1997,12125,2702,1597.0,27.62,43
14836,Indonesia,Soybeans,1997,12125,2702,1597.0,26.83,43
14837,Indonesia,Soybeans,1997,12125,2702,1597.0,27.46,43
14838,Indonesia,Sweet potatoes,1997,94532,2702,1597.0,25.52,43
14839,Indonesia,Sweet potatoes,1997,94532,2702,1597.0,27.37,43
14840,Indonesia,Sweet potatoes,1997,94532,2702,1597.0,27.26,43
14841,Indonesia,Sweet potatoes,1997,94532,2702,1597.0,27.62,43
14842,Indonesia,Sweet potatoes,1997,94532,2702,1597.0,26.83,43
14843,Indonesia,Sweet potatoes,1997,94532,2702,1597.0,27.46,43
14844,Indonesia,Cassava,1998,121925,2702,1597.0,25.81,43
14845,Indonesia,Cassava,1998,121925,2702,1597.0,27.58,43
14846,Indonesia,Cassava,1998,121925,2702,1597.0,27.72,43
14847,Indonesia,Cassava,1998,121925,2702,1597.0,27.77,43
14848,Indonesia,Cassava,1998,121925,2702,1597.0,27.28,43
14849,Indonesia,Cassava,1998,121925,2702,1597.0,27.9,43
14850,Indonesia,Maize,1998,26526,2702,1597.0,25.81,43
14851,Indonesia,Maize,1998,26526,2702,1597.0,27.58,43
14852,Indonesia,Maize,1998,26526,2702,1597.0,27.72,43
14853,Indonesia,Maize,1998,26526,2702,1597.0,27.77,43
14854,Indonesia,Maize,1998,26526,2702,1597.0,27.28,43
14855,Indonesia,Maize,1998,26526,2702,1597.0,27.9,43
14856,Indonesia,Potatoes,1998,153432,2702,1597.0,25.81,43
14857,Indonesia,Potatoes,1998,153432,2702,1597.0,27.58,43
14858,Indonesia,Potatoes,1998,153432,2702,1597.0,27.72,43
14859,Indonesia,Potatoes,1998,153432,2702,1597.0,27.77,43
14860,Indonesia,Potatoes,1998,153432,2702,1597.0,27.28,43
14861,Indonesia,Potatoes,1998,153432,2702,1597.0,27.9,43
14862,Indonesia,RicePaddy,1998,41974,2702,1597.0,25.81,43
14863,Indonesia,RicePaddy,1998,41974,2702,1597.0,27.58,43
14864,Indonesia,RicePaddy,1998,41974,2702,1597.0,27.72,43
14865,Indonesia,RicePaddy,1998,41974,2702,1597.0,27.77,43
14866,Indonesia,RicePaddy,1998,41974,2702,1597.0,27.28,43
14867,Indonesia,RicePaddy,1998,41974,2702,1597.0,27.9,43
14868,Indonesia,Soybeans,1998,11923,2702,1597.0,25.81,43
14869,Indonesia,Soybeans,1998,11923,2702,1597.0,27.58,43
14870,Indonesia,Soybeans,1998,11923,2702,1597.0,27.72,43
14871,Indonesia,Soybeans,1998,11923,2702,1597.0,27.77,43
14872,Indonesia,Soybeans,1998,11923,2702,1597.0,27.28,43
14873,Indonesia,Soybeans,1998,11923,2702,1597.0,27.9,43
14874,Indonesia,Sweet potatoes,1998,95750,2702,1597.0,25.81,43
14875,Indonesia,Sweet potatoes,1998,95750,2702,1597.0,27.58,43
14876,Indonesia,Sweet potatoes,1998,95750,2702,1597.0,27.72,43
14877,Indonesia,Sweet potatoes,1998,95750,2702,1597.0,27.77,43
14878,Indonesia,Sweet potatoes,1998,95750,2702,1597.0,27.28,43
14879,Indonesia,Sweet potatoes,1998,95750,2702,1597.0,27.9,43
14880,Indonesia,Cassava,1999,121763,2702,1597.0,25.26,43
14881,Indonesia,Cassava,1999,121763,2702,1597.0,27.01,43
14882,Indonesia,Cassava,1999,121763,2702,1597.0,26.82,43
14883,Indonesia,Cassava,1999,121763,2702,1597.0,27.17,43
14884,Indonesia,Cassava,1999,121763,2702,1597.0,26.62,43
14885,Indonesia,Cassava,1999,121763,2702,1597.0,27.32,43
14886,Indonesia,Maize,1999,26629,2702,1597.0,25.26,43
14887,Indonesia,Maize,1999,26629,2702,1597.0,27.01,43
14888,Indonesia,Maize,1999,26629,2702,1597.0,26.82,43
14889,Indonesia,Maize,1999,26629,2702,1597.0,27.17,43
14890,Indonesia,Maize,1999,26629,2702,1597.0,26.62,43
14891,Indonesia,Maize,1999,26629,2702,1597.0,27.32,43
14892,Indonesia,Potatoes,1999,147199,2702,1597.0,25.26,43
14893,Indonesia,Potatoes,1999,147199,2702,1597.0,27.01,43
14894,Indonesia,Potatoes,1999,147199,2702,1597.0,26.82,43
14895,Indonesia,Potatoes,1999,147199,2702,1597.0,27.17,43
14896,Indonesia,Potatoes,1999,147199,2702,1597.0,26.62,43
14897,Indonesia,Potatoes,1999,147199,2702,1597.0,27.32,43
14898,Indonesia,RicePaddy,1999,42519,2702,1597.0,25.26,43
14899,Indonesia,RicePaddy,1999,42519,2702,1597.0,27.01,43
14900,Indonesia,RicePaddy,1999,42519,2702,1597.0,26.82,43
14901,Indonesia,RicePaddy,1999,42519,2702,1597.0,27.17,43
14902,Indonesia,RicePaddy,1999,42519,2702,1597.0,26.62,43
14903,Indonesia,RicePaddy,1999,42519,2702,1597.0,27.32,43
14904,Indonesia,Soybeans,1999,12013,2702,1597.0,25.26,43
14905,Indonesia,Soybeans,1999,12013,2702,1597.0,27.01,43
14906,Indonesia,Soybeans,1999,12013,2702,1597.0,26.82,43
14907,Indonesia,Soybeans,1999,12013,2702,1597.0,27.17,43
14908,Indonesia,Soybeans,1999,12013,2702,1597.0,26.62,43
14909,Indonesia,Soybeans,1999,12013,2702,1597.0,27.32,43
14910,Indonesia,Sweet potatoes,1999,96698,2702,1597.0,25.26,43
14911,Indonesia,Sweet potatoes,1999,96698,2702,1597.0,27.01,43
14912,Indonesia,Sweet potatoes,1999,96698,2702,1597.0,26.82,43
14913,Indonesia,Sweet potatoes,1999,96698,2702,1597.0,27.17,43
14914,Indonesia,Sweet potatoes,1999,96698,2702,1597.0,26.62,43
14915,Indonesia,Sweet potatoes,1999,96698,2702,1597.0,27.32,43
14916,Indonesia,Cassava,2000,125305,2702,1597.0,25.46,43
14917,Indonesia,Cassava,2000,125305,2702,1597.0,27.2,43
14918,Indonesia,Cassava,2000,125305,2702,1597.0,27.1,43
14919,Indonesia,Cassava,2000,125305,2702,1597.0,27.23,43
14920,Indonesia,Cassava,2000,125305,2702,1597.0,26.77,43
14921,Indonesia,Cassava,2000,125305,2702,1597.0,27.44,43
14922,Indonesia,Maize,2000,27649,2702,1597.0,25.46,43
14923,Indonesia,Maize,2000,27649,2702,1597.0,27.2,43
14924,Indonesia,Maize,2000,27649,2702,1597.0,27.1,43
14925,Indonesia,Maize,2000,27649,2702,1597.0,27.23,43
14926,Indonesia,Maize,2000,27649,2702,1597.0,26.77,43
14927,Indonesia,Maize,2000,27649,2702,1597.0,27.44,43
14928,Indonesia,Potatoes,2000,133759,2702,1597.0,25.46,43
14929,Indonesia,Potatoes,2000,133759,2702,1597.0,27.2,43
14930,Indonesia,Potatoes,2000,133759,2702,1597.0,27.1,43
14931,Indonesia,Potatoes,2000,133759,2702,1597.0,27.23,43
14932,Indonesia,Potatoes,2000,133759,2702,1597.0,26.77,43
14933,Indonesia,Potatoes,2000,133759,2702,1597.0,27.44,43
14934,Indonesia,RicePaddy,2000,44007,2702,1597.0,25.46,43
14935,Indonesia,RicePaddy,2000,44007,2702,1597.0,27.2,43
14936,Indonesia,RicePaddy,2000,44007,2702,1597.0,27.1,43
14937,Indonesia,RicePaddy,2000,44007,2702,1597.0,27.23,43
14938,Indonesia,RicePaddy,2000,44007,2702,1597.0,26.77,43
14939,Indonesia,RicePaddy,2000,44007,2702,1597.0,27.44,43
14940,Indonesia,Soybeans,2000,12335,2702,1597.0,25.46,43
14941,Indonesia,Soybeans,2000,12335,2702,1597.0,27.2,43
14942,Indonesia,Soybeans,2000,12335,2702,1597.0,27.1,43
14943,Indonesia,Soybeans,2000,12335,2702,1597.0,27.23,43
14944,Indonesia,Soybeans,2000,12335,2702,1597.0,26.77,43
14945,Indonesia,Soybeans,2000,12335,2702,1597.0,27.44,43
14946,Indonesia,Sweet potatoes,2000,94211,2702,1597.0,25.46,43
14947,Indonesia,Sweet potatoes,2000,94211,2702,1597.0,27.2,43
14948,Indonesia,Sweet potatoes,2000,94211,2702,1597.0,27.1,43
14949,Indonesia,Sweet potatoes,2000,94211,2702,1597.0,27.23,43
14950,Indonesia,Sweet potatoes,2000,94211,2702,1597.0,26.77,43
14951,Indonesia,Sweet potatoes,2000,94211,2702,1597.0,27.44,43
14952,Indonesia,Cassava,2001,129407,2702,1597.0,25.43,43
14953,Indonesia,Cassava,2001,129407,2702,1597.0,27.13,43
14954,Indonesia,Cassava,2001,129407,2702,1597.0,27.26,43
14955,Indonesia,Cassava,2001,129407,2702,1597.0,27.32,43
14956,Indonesia,Cassava,2001,129407,2702,1597.0,26.81,43
14957,Indonesia,Cassava,2001,129407,2702,1597.0,27.52,43
14958,Indonesia,Maize,2001,28446,2702,1597.0,25.43,43
14959,Indonesia,Maize,2001,28446,2702,1597.0,27.13,43
14960,Indonesia,Maize,2001,28446,2702,1597.0,27.26,43
14961,Indonesia,Maize,2001,28446,2702,1597.0,27.32,43
14962,Indonesia,Maize,2001,28446,2702,1597.0,26.81,43
14963,Indonesia,Maize,2001,28446,2702,1597.0,27.52,43
14964,Indonesia,Potatoes,2001,148495,2702,1597.0,25.43,43
14965,Indonesia,Potatoes,2001,148495,2702,1597.0,27.13,43
14966,Indonesia,Potatoes,2001,148495,2702,1597.0,27.26,43
14967,Indonesia,Potatoes,2001,148495,2702,1597.0,27.32,43
14968,Indonesia,Potatoes,2001,148495,2702,1597.0,26.81,43
14969,Indonesia,Potatoes,2001,148495,2702,1597.0,27.52,43
14970,Indonesia,RicePaddy,2001,43879,2702,1597.0,25.43,43
14971,Indonesia,RicePaddy,2001,43879,2702,1597.0,27.13,43
14972,Indonesia,RicePaddy,2001,43879,2702,1597.0,27.26,43
14973,Indonesia,RicePaddy,2001,43879,2702,1597.0,27.32,43
14974,Indonesia,RicePaddy,2001,43879,2702,1597.0,26.81,43
14975,Indonesia,RicePaddy,2001,43879,2702,1597.0,27.52,43
14976,Indonesia,Soybeans,2001,12181,2702,1597.0,25.43,43
14977,Indonesia,Soybeans,2001,12181,2702,1597.0,27.13,43
14978,Indonesia,Soybeans,2001,12181,2702,1597.0,27.26,43
14979,Indonesia,Soybeans,2001,12181,2702,1597.0,27.32,43
14980,Indonesia,Soybeans,2001,12181,2702,1597.0,26.81,43
14981,Indonesia,Soybeans,2001,12181,2702,1597.0,27.52,43
14982,Indonesia,Sweet potatoes,2001,96634,2702,1597.0,25.43,43
14983,Indonesia,Sweet potatoes,2001,96634,2702,1597.0,27.13,43
14984,Indonesia,Sweet potatoes,2001,96634,2702,1597.0,27.26,43
14985,Indonesia,Sweet potatoes,2001,96634,2702,1597.0,27.32,43
14986,Indonesia,Sweet potatoes,2001,96634,2702,1597.0,26.81,43
14987,Indonesia,Sweet potatoes,2001,96634,2702,1597.0,27.52,43
14988,Indonesia,Cassava,2002,132491,2702,1597.0,25.64,43
14989,Indonesia,Cassava,2002,132491,2702,1597.0,27.4,43
14990,Indonesia,Cassava,2002,132491,2702,1597.0,27.5,43
14991,Indonesia,Cassava,2002,132491,2702,1597.0,27.49,43
14992,Indonesia,Cassava,2002,132491,2702,1597.0,27.01,43
14993,Indonesia,Cassava,2002,132491,2702,1597.0,27.71,43
14994,Indonesia,Maize,2002,30655,2702,1597.0,25.64,43
14995,Indonesia,Maize,2002,30655,2702,1597.0,27.4,43
14996,Indonesia,Maize,2002,30655,2702,1597.0,27.5,43
14997,Indonesia,Maize,2002,30655,2702,1597.0,27.49,43
14998,Indonesia,Maize,2002,30655,2702,1597.0,27.01,43
14999,Indonesia,Maize,2002,30655,2702,1597.0,27.71,43
15000,Indonesia,Potatoes,2002,155903,2702,1597.0,25.64,43
15001,Indonesia,Potatoes,2002,155903,2702,1597.0,27.4,43
15002,Indonesia,Potatoes,2002,155903,2702,1597.0,27.5,43
15003,Indonesia,Potatoes,2002,155903,2702,1597.0,27.49,43
15004,Indonesia,Potatoes,2002,155903,2702,1597.0,27.01,43
15005,Indonesia,Potatoes,2002,155903,2702,1597.0,27.71,43
15006,Indonesia,RicePaddy,2002,44691,2702,1597.0,25.64,43
15007,Indonesia,RicePaddy,2002,44691,2702,1597.0,27.4,43
15008,Indonesia,RicePaddy,2002,44691,2702,1597.0,27.5,43
15009,Indonesia,RicePaddy,2002,44691,2702,1597.0,27.49,43
15010,Indonesia,RicePaddy,2002,44691,2702,1597.0,27.01,43
15011,Indonesia,RicePaddy,2002,44691,2702,1597.0,27.71,43
15012,Indonesia,Soybeans,2002,12360,2702,1597.0,25.64,43
15013,Indonesia,Soybeans,2002,12360,2702,1597.0,27.4,43
15014,Indonesia,Soybeans,2002,12360,2702,1597.0,27.5,43
15015,Indonesia,Soybeans,2002,12360,2702,1597.0,27.49,43
15016,Indonesia,Soybeans,2002,12360,2702,1597.0,27.01,43
15017,Indonesia,Soybeans,2002,12360,2702,1597.0,27.71,43
15018,Indonesia,Sweet potatoes,2002,99940,2702,1597.0,25.64,43
15019,Indonesia,Sweet potatoes,2002,99940,2702,1597.0,27.4,43
15020,Indonesia,Sweet potatoes,2002,99940,2702,1597.0,27.5,43
15021,Indonesia,Sweet potatoes,2002,99940,2702,1597.0,27.49,43
15022,Indonesia,Sweet potatoes,2002,99940,2702,1597.0,27.01,43
15023,Indonesia,Sweet potatoes,2002,99940,2702,1597.0,27.71,43
15024,Indonesia,Cassava,2004,154679,2702,1597.0,25.67,43
15025,Indonesia,Cassava,2004,154679,2702,1597.0,27.42,43
15026,Indonesia,Cassava,2004,154679,2702,1597.0,27.32,43
15027,Indonesia,Cassava,2004,154679,2702,1597.0,27.57,43
15028,Indonesia,Cassava,2004,154679,2702,1597.0,26.97,43
15029,Indonesia,Cassava,2004,154679,2702,1597.0,27.69,43
15030,Indonesia,Maize,2004,33439,2702,1597.0,25.67,43
15031,Indonesia,Maize,2004,33439,2702,1597.0,27.42,43
15032,Indonesia,Maize,2004,33439,2702,1597.0,27.32,43
15033,Indonesia,Maize,2004,33439,2702,1597.0,27.57,43
15034,Indonesia,Maize,2004,33439,2702,1597.0,26.97,43
15035,Indonesia,Maize,2004,33439,2702,1597.0,27.69,43
15036,Indonesia,Potatoes,2004,163870,2702,1597.0,25.67,43
15037,Indonesia,Potatoes,2004,163870,2702,1597.0,27.42,43
15038,Indonesia,Potatoes,2004,163870,2702,1597.0,27.32,43
15039,Indonesia,Potatoes,2004,163870,2702,1597.0,27.57,43
15040,Indonesia,Potatoes,2004,163870,2702,1597.0,26.97,43
15041,Indonesia,Potatoes,2004,163870,2702,1597.0,27.69,43
15042,Indonesia,RicePaddy,2004,45365,2702,1597.0,25.67,43
15043,Indonesia,RicePaddy,2004,45365,2702,1597.0,27.42,43
15044,Indonesia,RicePaddy,2004,45365,2702,1597.0,27.32,43
15045,Indonesia,RicePaddy,2004,45365,2702,1597.0,27.57,43
15046,Indonesia,RicePaddy,2004,45365,2702,1597.0,26.97,43
15047,Indonesia,RicePaddy,2004,45365,2702,1597.0,27.69,43
15048,Indonesia,Soybeans,2004,12801,2702,1597.0,25.67,43
15049,Indonesia,Soybeans,2004,12801,2702,1597.0,27.42,43
15050,Indonesia,Soybeans,2004,12801,2702,1597.0,27.32,43
15051,Indonesia,Soybeans,2004,12801,2702,1597.0,27.57,43
15052,Indonesia,Soybeans,2004,12801,2702,1597.0,26.97,43
15053,Indonesia,Soybeans,2004,12801,2702,1597.0,27.69,43
15054,Indonesia,Sweet potatoes,2004,103053,2702,1597.0,25.67,43
15055,Indonesia,Sweet potatoes,2004,103053,2702,1597.0,27.42,43
15056,Indonesia,Sweet potatoes,2004,103053,2702,1597.0,27.32,43
15057,Indonesia,Sweet potatoes,2004,103053,2702,1597.0,27.57,43
15058,Indonesia,Sweet potatoes,2004,103053,2702,1597.0,26.97,43
15059,Indonesia,Sweet potatoes,2004,103053,2702,1597.0,27.69,43
15060,Indonesia,Cassava,2005,159224,2702,1597.0,25.59,43
15061,Indonesia,Cassava,2005,159224,2702,1597.0,27.22,43
15062,Indonesia,Cassava,2005,159224,2702,1597.0,27.48,43
15063,Indonesia,Cassava,2005,159224,2702,1597.0,27.44,43
15064,Indonesia,Cassava,2005,159224,2702,1597.0,27.11,43
15065,Indonesia,Cassava,2005,159224,2702,1597.0,27.77,43
15066,Indonesia,Maize,2005,34539,2702,1597.0,25.59,43
15067,Indonesia,Maize,2005,34539,2702,1597.0,27.22,43
15068,Indonesia,Maize,2005,34539,2702,1597.0,27.48,43
15069,Indonesia,Maize,2005,34539,2702,1597.0,27.44,43
15070,Indonesia,Maize,2005,34539,2702,1597.0,27.11,43
15071,Indonesia,Maize,2005,34539,2702,1597.0,27.77,43
15072,Indonesia,Potatoes,2005,164014,2702,1597.0,25.59,43
15073,Indonesia,Potatoes,2005,164014,2702,1597.0,27.22,43
